id,timestamp,cpu_percent,ram_percent,disk_percent,net_sent_mb,net_recv_mb,thread_count,process_count,network_latency_ms,context_switches,cache_miss_rate,temperature,power_consumption,uptime,anomaly_label
4342,2025-06-01T06:01:45,9.6,26.5,30.1,2183.57,5459.19,1644,822,126.37,483,0.1238,48.9,247.75,18.65,0
4343,2025-06-01T06:01:50,82.9,22.9,77.5,2184.34,5460.02,3968,992,83.08,1046,0.1107,58.2,92.54,138.27,0
4344,2025-06-01T06:01:55,83.5,95.1,45.1,2184.66,5461.23,1059,353,101.51,220,0.0529,35.4,191.33,726.95,0
4345,2025-06-01T06:02:00,60.9,98.8,67.7,2185.07,5462.64,2140,428,149.02,1937,0.1417,40.8,289.11,633.02,0
4346,2025-06-01T06:02:05,38.5,14.0,46.7,2185.44,5463.51,2361,787,46.2,1675,0.1721,38.9,181.37,284.76,0
4347,2025-06-01T06:02:10,81.0,23.5,95.0,2185.63,5463.9,1588,397,41.77,1664,0.0681,68.7,251.68,216.0,0
4348,2025-06-01T06:02:15,57.7,48.1,19.6,2186.03,5465.32,448,224,140.9,843,0.0928,72.6,114.03,32.38,0
4349,2025-06-01T06:02:20,83.5,26.8,68.2,2186.68,5467.49,1323,441,104.75,244,0.0303,89.4,64.51,283.82,0
4350,2025-06-01T06:02:25,65.0,42.7,58.5,2187.0,5467.56,2270,454,47.49,1884,0.1731,47.0,137.06,336.99,0
4351,2025-06-01T06:02:30,79.5,21.6,18.9,2187.19,5469.35,548,137,97.32,1216,0.0286,55.6,193.73,865.23,0
4352,2025-06-01T06:02:35,61.9,51.1,8.5,2188.07,5470.41,2037,679,92.45,584,0.1438,70.5,209.98,14.63,0
4353,2025-06-01T06:02:40,44.3,34.5,80.3,2188.7,5472.04,3364,841,138.6,936,0.0455,93.2,184.04,264.67,0
4354,2025-06-01T06:02:45,96.0,41.7,17.4,2188.42,5472.08,2106,702,1.53,604,0.1494,55.4,158.23,952.98,0
4355,2025-06-01T06:02:50,56.4,18.5,20.3,2189.43,5473.18,1348,674,117.77,1720,0.1321,48.8,296.35,852.07,0
4356,2025-06-01T06:02:55,62.5,48.5,97.9,2190.1,5475.44,4800,960,121.53,1445,0.1412,55.2,222.13,881.92,0
4357,2025-06-01T06:03:00,25.9,98.5,72.3,2190.75,5476.77,596,298,149.36,1881,0.1308,50.1,288.45,3.85,0
4358,2025-06-01T06:03:05,64.4,39.6,26.5,2191.53,5479.07,1245,415,177.96,1198,0.0854,35.5,94.14,362.89,0
4359,2025-06-01T06:03:10,59.3,88.9,59.9,2192.15,5479.89,690,138,88.6,562,0.1278,52.5,299.89,481.48,0
4360,2025-06-01T06:03:15,22.6,85.9,54.3,2192.52,5480.67,2778,926,69.16,250,0.0546,68.0,225.75,108.64,0
4361,2025-06-01T06:03:20,10.7,95.7,84.8,2192.55,5481.36,2610,870,21.36,1258,0.062,41.9,292.99,81.27,0
4362,2025-06-01T06:03:25,62.4,81.1,73.5,2192.66,5482.13,3905,781,68.03,1038,0.0224,84.2,201.5,357.91,0
4363,2025-06-01T06:03:30,77.6,69.4,83.5,2192.96,5482.01,2525,505,14.63,1313,0.1264,77.8,88.5,920.86,0
4364,2025-06-01T06:03:35,54.7,87.1,22.7,2193.94,5483.83,1856,464,160.76,1157,0.1698,66.3,137.02,401.05,0
4365,2025-06-01T06:03:40,26.5,16.8,64.7,2194.39,5485.9,2520,504,161.59,1481,0.0819,77.9,63.25,756.96,0
4366,2025-06-01T06:03:45,68.3,51.7,5.9,2195.35,5487.69,1224,612,84.03,1228,0.0496,50.6,87.86,598.46,0
4367,2025-06-01T06:03:50,12.6,99.0,8.8,2195.09,5487.8,2800,560,52.67,468,0.1665,43.0,299.6,887.53,0
4368,2025-06-01T06:03:55,47.0,79.3,71.9,2195.32,5488.19,1120,224,24.49,1686,0.1324,84.7,278.96,334.13,0
4369,2025-06-01T06:04:00,20.5,96.6,4.4,2196.04,5490.86,3936,984,170.4,271,0.1798,83.2,275.45,133.99,0
4370,2025-06-01T06:04:05,22.5,80.2,58.8,2197.09,5492.28,516,258,175.62,1193,0.0112,77.8,50.51,137.73,0
4371,2025-06-01T06:04:10,24.2,88.7,84.4,2196.97,5493.08,1356,678,53.99,819,0.0862,46.7,162.64,189.04,0
4372,2025-06-01T06:04:15,41.7,73.6,39.2,2197.83,5494.62,1810,362,124.73,538,0.1812,52.3,245.5,808.91,0
4373,2025-06-01T06:04:20,9.9,78.4,6.4,2197.99,5495.99,4975,995,52.47,1445,0.1383,54.7,106.65,571.65,0
4374,2025-06-01T06:04:25,42.8,57.1,72.0,2198.46,5496.68,1680,420,45.8,1731,0.0991,42.0,155.02,546.12,0
4375,2025-06-01T06:04:30,53.6,93.2,93.1,2198.66,5496.37,724,362,5.22,669,0.0888,79.4,101.23,123.89,0
4376,2025-06-01T06:04:35,50.9,84.3,72.3,2199.17,5497.83,1704,852,115.85,1243,0.1801,42.0,223.17,178.49,0
4377,2025-06-01T06:04:40,41.4,85.9,58.7,2198.72,5497.81,1659,553,30.84,782,0.168,44.4,226.01,206.07,0
4378,2025-06-01T06:04:45,84.7,70.6,24.5,2199.62,5498.61,540,135,3.46,210,0.0123,33.1,120.68,752.95,0
4379,2025-06-01T06:04:50,18.8,37.4,3.5,2199.38,5498.38,2784,696,21.87,1696,0.033,73.1,169.32,695.87,0
4380,2025-06-01T06:04:55,53.0,13.2,70.1,2199.48,5499.35,4350,870,63.44,1379,0.1073,90.4,162.93,583.95,0
4381,2025-06-01T06:05:00,10.9,94.2,24.6,2200.34,5500.74,630,315,134.16,1545,0.0318,61.4,244.49,102.63,0
4382,2025-06-01T06:05:05,11.8,62.8,86.1,2200.55,5501.2,1345,269,41.32,255,0.0622,88.4,218.79,154.98,0
4383,2025-06-01T06:05:10,59.5,36.8,47.7,2201.27,5504.0,1376,344,177.63,1308,0.1686,84.7,67.06,258.03,0
4384,2025-06-01T06:05:15,58.8,23.4,54.0,2201.73,5504.4,1494,747,58.41,652,0.0834,81.7,87.77,831.04,0
4385,2025-06-01T06:05:20,88.4,84.7,75.9,2201.91,5505.51,1110,555,66.91,812,0.0957,40.9,259.99,722.59,0
4386,2025-06-01T06:05:25,58.0,85.3,78.4,2202.17,5505.7,848,212,44.38,1084,0.0431,54.5,291.39,914.89,0
4387,2025-06-01T06:05:30,96.2,83.3,65.0,2202.37,5506.01,352,176,51.51,1685,0.1244,73.1,209.1,35.04,0
4388,2025-06-01T06:05:35,9.6,68.1,94.0,2202.3,5506.29,2628,876,15.75,1725,0.0329,52.4,141.19,821.42,0
4389,2025-06-01T06:05:40,14.3,42.9,98.3,2202.91,5507.24,664,166,59.66,1360,0.1297,76.2,105.27,25.0,0
4390,2025-06-01T06:05:45,9.2,37.4,94.8,2203.86,5509.17,1820,455,172.06,1981,0.1519,48.7,235.89,665.8,0
4391,2025-06-01T06:05:50,22.6,10.8,82.8,2204.54,5510.76,1396,698,138.0,1568,0.176,55.5,209.6,650.27,0
4392,2025-06-01T06:05:55,56.4,85.0,71.2,2205.47,5513.64,3268,817,175.18,1626,0.1207,77.5,277.22,268.66,0
4393,2025-06-01T06:06:00,66.3,17.9,67.0,2205.49,5513.39,2025,405,21.87,1448,0.0731,37.7,275.78,749.11,0
4394,2025-06-01T06:06:05,9.3,66.8,12.2,2205.77,5514.74,3300,825,91.67,1500,0.1718,81.1,126.8,422.86,0
4395,2025-06-01T06:06:10,94.9,55.4,28.6,2206.28,5515.37,1355,271,46.62,948,0.1234,76.3,250.73,633.75,0
4396,2025-06-01T06:06:15,85.0,57.4,2.6,2206.56,5516.91,1275,425,144.52,1917,0.078,59.2,113.4,630.6,0
4397,2025-06-01T06:06:20,33.2,93.4,15.5,2207.62,5519.95,1089,363,194.08,602,0.0713,58.4,245.5,881.64,0
4398,2025-06-01T06:06:25,12.3,12.8,45.0,2208.43,5521.22,4720,944,163.26,1789,0.0709,88.9,92.03,674.48,0
4399,2025-06-01T06:06:30,21.1,79.6,16.4,2208.88,5521.73,3648,912,8.02,1998,0.0207,76.6,136.93,670.97,0
4400,2025-06-01T06:06:35,17.1,14.7,90.4,2209.17,5522.53,995,199,64.02,556,0.0293,70.3,71.49,596.85,0
4401,2025-06-01T06:06:40,16.7,13.4,81.0,2209.11,5522.52,570,285,6.69,506,0.027,86.2,123.94,101.06,0
4402,2025-06-01T06:06:45,54.3,48.7,9.0,2209.27,5522.26,4560,912,8.99,791,0.0693,51.6,129.54,301.71,0
4403,2025-06-01T06:06:50,28.4,15.7,26.4,2208.97,5523.12,651,217,16.82,1118,0.1001,48.6,217.17,459.95,0
4404,2025-06-01T06:06:55,39.0,81.0,82.3,2209.49,5523.78,1632,544,55.99,1211,0.038,43.6,228.81,251.07,0
4405,2025-06-01T06:07:00,99.0,57.7,80.7,2209.71,5524.13,2305,461,61.54,1228,0.1673,63.8,197.01,166.41,0
4406,2025-06-01T06:07:05,70.0,12.6,94.7,2210.3,5525.55,2973,991,80.69,1708,0.0225,94.2,242.52,512.19,0
4407,2025-06-01T06:07:10,95.2,13.6,99.8,2210.52,5526.47,236,118,81.58,1581,0.1896,90.3,162.89,835.33,0
4408,2025-06-01T06:07:15,18.5,65.1,97.7,2211.24,5527.9,3080,770,154.51,983,0.0241,59.6,206.98,634.45,0
4409,2025-06-01T06:07:20,41.3,82.6,42.2,2211.57,5528.4,2452,613,29.14,1065,0.18,37.2,139.81,694.98,0
4410,2025-06-01T06:07:25,57.7,49.4,26.5,2211.8,5529.4,1580,316,32.39,356,0.0595,86.8,180.33,142.3,0
4411,2025-06-01T06:07:30,12.3,59.9,76.3,2212.12,5530.72,597,199,125.69,1257,0.1975,90.0,85.27,797.73,0
4412,2025-06-01T06:07:35,5.4,82.0,31.3,2212.81,5531.89,3456,864,114.78,1051,0.1091,41.1,202.75,111.89,0
4413,2025-06-01T06:07:40,68.7,64.9,81.0,2212.77,5532.2,2718,906,31.65,1609,0.0135,87.4,101.24,282.75,0
4414,2025-06-01T06:07:45,66.0,30.2,54.3,2213.34,5534.44,2870,574,170.6,1408,0.0637,59.0,165.22,877.07,0
4415,2025-06-01T06:07:50,44.0,65.2,79.8,2214.21,5535.29,1293,431,66.48,1871,0.1886,30.8,216.36,921.88,0
4416,2025-06-01T06:07:55,51.5,66.5,29.0,2214.66,5536.09,1322,661,74.03,486,0.0669,91.3,156.96,88.6,0
4417,2025-06-01T06:08:00,44.5,76.1,51.8,2215.01,5536.88,846,423,84.67,995,0.0783,32.8,105.79,162.96,0
4418,2025-06-01T06:08:05,7.3,65.9,57.3,2214.9,5538.56,2202,734,65.22,720,0.0184,32.2,216.55,359.06,0
4419,2025-06-01T06:08:10,36.9,97.2,94.4,2215.78,5539.91,1110,555,111.93,443,0.0581,92.6,263.13,716.75,0
4420,2025-06-01T06:08:15,21.8,27.8,28.1,2215.8,5540.22,1430,286,78.34,525,0.0593,43.9,175.1,149.92,0
4421,2025-06-01T06:08:20,14.4,95.6,93.8,2216.78,5541.3,1272,636,52.63,1260,0.146,66.1,189.41,155.58,0
4422,2025-06-01T06:08:25,95.9,58.5,80.9,2217.19,5543.25,748,374,180.99,948,0.1061,91.3,147.72,545.91,0
4423,2025-06-01T06:08:30,61.9,70.5,73.6,2217.97,5544.22,3752,938,62.36,846,0.0406,91.1,195.8,590.57,0
4424,2025-06-01T06:08:35,74.2,19.0,79.1,2218.61,5545.95,1196,299,140.0,1694,0.1612,41.3,173.83,88.86,0
4425,2025-06-01T06:08:40,35.0,44.3,61.3,2218.59,5546.8,3195,639,70.1,393,0.1262,63.4,236.64,405.68,0
4426,2025-06-01T06:08:45,42.3,79.2,25.9,2218.98,5548.62,1678,839,87.61,1165,0.061,30.5,110.07,732.5,0
4427,2025-06-01T06:08:50,27.5,73.6,20.6,2219.52,5548.49,2000,500,47.95,1883,0.0525,35.9,171.55,342.23,0
4428,2025-06-01T06:08:55,14.2,13.6,86.9,2220.03,5550.26,2409,803,150.71,1173,0.1857,91.6,129.06,242.96,0
4429,2025-06-01T06:09:00,22.0,59.2,73.1,2220.96,5552.12,2940,980,147.7,881,0.131,57.0,73.61,115.23,0
4430,2025-06-01T06:09:05,80.8,17.9,22.9,2220.87,5552.73,1954,977,5.43,1991,0.1634,39.8,146.63,465.19,0
4431,2025-06-01T06:09:10,69.4,99.6,62.3,2220.68,5552.08,2355,471,12.98,1296,0.0528,71.0,288.29,940.16,0
4432,2025-06-01T06:09:15,57.0,90.8,45.9,2221.51,5554.66,1750,875,184.55,388,0.1219,41.3,165.12,614.44,0
4433,2025-06-01T06:09:20,50.1,11.9,17.5,2222.89,5557.54,3940,985,177.88,1285,0.0202,93.7,186.41,67.48,0
4434,2025-06-01T06:09:25,92.6,87.3,54.1,2223.24,5558.46,530,265,101.71,678,0.123,73.6,235.56,259.14,0
4435,2025-06-01T06:09:30,11.9,92.7,29.6,2223.74,5559.68,1562,781,99.18,1463,0.0487,54.0,296.2,740.97,0
4436,2025-06-01T06:09:35,31.7,41.8,11.4,2224.8,5562.29,210,70,162.67,422,0.1371,54.8,152.94,757.05,0
4437,2025-06-01T06:09:40,38.2,74.8,47.8,2225.04,5562.09,1062,354,28.55,425,0.1871,89.6,179.42,376.38,0
4438,2025-06-01T06:09:45,79.3,49.8,59.8,2225.41,5563.44,1608,402,131.09,832,0.0972,88.2,292.13,67.9,0
4439,2025-06-01T06:09:50,99.3,69.0,6.6,2225.87,5564.76,3265,653,95.72,1290,0.068,91.7,157.2,537.33,0
4440,2025-06-01T06:09:55,27.9,40.6,41.4,2226.78,5566.37,4280,856,148.92,1806,0.0334,59.5,247.58,732.82,0
4441,2025-06-01T06:10:00,88.1,39.0,27.3,2226.45,5567.17,1976,494,6.99,834,0.1374,85.3,160.96,332.46,0
4442,2025-06-01T06:10:05,83.9,48.2,5.0,2227.36,5568.46,2644,661,118.95,266,0.121,61.5,106.91,788.88,0
4443,2025-06-01T06:10:10,26.3,23.1,14.3,2227.98,5570.02,630,315,111.79,1492,0.1135,71.1,284.08,330.04,0
4444,2025-06-01T06:10:15,42.9,84.8,15.6,2228.85,5572.15,434,217,168.33,184,0.1878,63.0,228.01,169.7,0
4445,2025-06-01T06:10:20,43.9,41.4,19.9,2229.0,5573.36,535,107,135.69,214,0.1958,69.5,265.88,799.1,0
4446,2025-06-01T06:10:25,97.9,46.0,80.7,2230.12,5575.4,1300,650,176.15,1935,0.1462,63.1,79.02,134.53,0
4447,2025-06-01T06:10:30,22.2,90.5,45.1,2230.99,5577.89,1468,734,177.57,964,0.0472,40.1,226.23,245.03,0
4448,2025-06-01T06:10:35,80.9,54.7,16.4,2231.59,5578.67,2118,706,82.22,1173,0.1899,37.0,210.1,853.54,0
4449,2025-06-01T06:10:40,36.7,59.0,11.8,2231.81,5579.33,2728,682,28.35,557,0.0755,91.2,170.99,523.36,0
4450,2025-06-01T06:10:45,74.4,96.1,31.2,2232.65,5581.2,3224,806,126.43,471,0.025,63.1,85.52,155.06,0
4451,2025-06-01T06:10:50,44.9,89.8,80.2,2233.12,5583.0,1119,373,174.88,1953,0.0558,91.2,153.69,616.01,0
4452,2025-06-01T06:10:55,59.9,25.3,37.7,2233.2,5583.29,945,315,15.92,1341,0.1678,74.6,204.42,586.36,0
4453,2025-06-01T06:11:00,84.1,52.6,17.7,2234.09,5584.62,1868,934,112.03,358,0.0487,35.8,219.37,551.71,0
4454,2025-06-01T06:11:05,81.4,97.4,41.6,2234.04,5585.19,444,111,23.88,1771,0.0851,43.1,79.25,341.21,0
4455,2025-06-01T06:11:10,87.3,43.5,56.4,2234.26,5584.83,690,138,6.37,915,0.062,79.9,160.96,407.26,0
4456,2025-06-01T06:11:15,10.7,43.4,4.9,2234.75,5586.07,1860,465,136.25,1493,0.0191,41.6,156.38,761.17,0
4457,2025-06-01T06:11:20,70.7,27.6,63.5,2235.14,5588.58,3165,633,136.69,1219,0.1167,30.5,246.56,926.34,0
4458,2025-06-01T06:11:25,18.3,20.3,40.7,2235.71,5590.24,2193,731,120.53,1804,0.1295,37.3,60.3,578.38,0
4459,2025-06-01T06:11:30,44.5,76.6,3.0,2236.53,5592.23,2936,734,171.99,1598,0.1603,61.0,246.37,932.5,0
4460,2025-06-01T06:11:35,57.1,79.3,68.0,2237.06,5592.12,375,125,17.09,1948,0.0888,40.6,245.88,176.64,0
4461,2025-06-01T06:11:40,43.3,97.2,71.8,2237.27,5592.24,1816,454,21.95,324,0.0369,32.9,224.27,290.78,0
4462,2025-06-01T06:11:45,54.4,79.6,63.6,2238.27,5594.9,2070,414,173.04,1464,0.1339,78.3,274.94,836.07,0
4463,2025-06-01T06:11:50,99.7,31.9,35.5,2238.57,5596.05,2916,972,101.15,1981,0.1791,93.2,166.29,963.26,0
4464,2025-06-01T06:11:55,17.8,13.6,53.9,2238.91,5596.67,1890,945,55.34,1969,0.0328,93.6,74.02,890.54,0
4465,2025-06-01T06:12:00,69.2,98.7,39.9,2239.3,5599.1,2876,719,147.89,1550,0.0447,88.5,132.88,491.92,0
4466,2025-06-01T06:12:05,42.6,40.6,70.7,2240.08,5600.51,4455,891,178.99,583,0.0725,31.2,202.81,811.04,0
4467,2025-06-01T06:12:10,17.6,38.1,59.2,2241.18,5603.05,1548,774,138.23,1407,0.1336,45.6,130.72,201.93,0
4468,2025-06-01T06:12:15,20.1,91.5,10.0,2241.88,5604.51,1302,434,158.59,447,0.1095,39.0,208.24,317.97,0
4469,2025-06-01T06:12:20,95.2,62.7,65.0,2242.11,5604.66,232,58,57.22,440,0.1454,71.6,60.91,998.57,0
4470,2025-06-01T06:12:25,88.6,29.3,69.3,2242.46,5605.89,2256,564,58.47,798,0.016,85.2,67.59,179.45,0
4471,2025-06-01T06:12:30,91.2,90.0,38.3,2243.31,5608.4,836,418,172.96,1497,0.164,67.2,52.63,243.34,0
4472,2025-06-01T06:12:35,99.2,99.4,87.8,2244.12,5609.54,716,358,123.36,512,0.1976,52.5,293.99,723.11,0
4473,2025-06-01T06:12:40,24.8,17.8,84.6,2244.36,5609.8,657,219,47.6,1105,0.0189,89.3,115.41,669.41,0
4474,2025-06-01T06:12:45,38.8,87.6,19.2,2244.73,5611.51,392,196,105.31,1929,0.1041,62.8,248.89,718.34,0
4475,2025-06-01T06:12:50,68.6,45.1,90.6,2245.48,5613.02,2268,567,137.49,1541,0.1506,41.4,271.71,950.16,0
4476,2025-06-01T06:12:55,51.0,57.2,45.2,2245.64,5613.98,3808,952,44.49,932,0.1005,64.7,89.4,120.65,0
4477,2025-06-01T06:13:00,44.7,92.3,72.9,2246.1,5615.71,2928,732,131.33,1015,0.1227,31.2,99.78,578.28,0
4478,2025-06-01T06:13:05,39.0,97.6,81.8,2246.39,5615.28,516,129,9.39,381,0.185,32.5,145.59,257.85,0
4479,2025-06-01T06:13:10,61.4,33.6,51.5,2246.27,5616.15,1706,853,61.43,1366,0.1126,70.8,176.02,394.87,0
4480,2025-06-01T06:13:15,59.7,29.2,41.1,2247.43,5618.28,1002,501,135.12,638,0.055,77.0,183.69,324.93,0
4481,2025-06-01T06:13:20,20.3,17.2,91.7,2247.14,5618.18,2575,515,30.72,762,0.1503,39.0,146.42,930.77,0
4482,2025-06-01T06:13:25,49.8,60.6,24.6,2247.66,5618.68,2355,785,45.22,298,0.0813,64.7,196.56,946.41,0
4483,2025-06-01T06:13:30,57.6,11.2,27.2,2248.31,5620.85,1826,913,175.94,889,0.0642,80.2,234.02,498.72,0
4484,2025-06-01T06:13:35,59.2,47.1,37.4,2249.27,5623.0,2568,856,135.19,1554,0.0572,87.4,225.03,729.07,0
4485,2025-06-01T06:13:40,25.0,16.6,86.2,2249.65,5624.24,1208,604,100.28,1608,0.0251,60.8,57.55,212.24,0
4486,2025-06-01T06:13:45,75.5,46.5,94.0,2249.55,5624.48,4910,982,42.97,326,0.1873,37.9,198.32,338.66,0
4487,2025-06-01T06:13:50,7.4,13.6,23.6,2250.3,5625.54,1612,806,68.94,1106,0.117,34.5,228.16,658.57,0
4488,2025-06-01T06:13:55,38.7,85.2,86.7,2250.68,5627.44,1844,461,115.29,1319,0.1915,85.7,100.17,672.8,0
4489,2025-06-01T06:14:00,79.1,28.9,27.3,2251.13,5627.09,1222,611,31.91,832,0.1737,35.0,200.9,909.05,0
4490,2025-06-01T06:14:05,58.6,39.5,97.1,2251.44,5628.01,1032,344,96.87,968,0.0157,83.2,77.71,754.7,0
4491,2025-06-01T06:14:10,29.8,88.3,60.5,2251.93,5629.76,716,179,82.39,327,0.057,58.4,216.24,842.83,0
4492,2025-06-01T06:14:15,71.0,77.2,2.7,2252.14,5630.79,1884,942,95.86,166,0.0699,58.4,205.1,823.55,0
4493,2025-06-01T06:14:20,58.9,29.7,5.3,2252.32,5630.88,3252,813,22.01,1448,0.1031,63.7,110.24,272.01,0
4494,2025-06-01T06:14:25,80.6,16.5,16.5,2252.46,5631.57,856,214,22.19,437,0.1461,38.8,268.83,813.82,0
4495,2025-06-01T06:14:30,74.8,74.4,20.4,2253.69,5634.04,2648,662,192.86,709,0.1393,78.3,251.65,207.14,0
4496,2025-06-01T06:14:35,63.0,45.2,77.2,2254.83,5635.57,4660,932,195.89,1650,0.1976,49.5,234.75,13.59,0
4497,2025-06-01T06:14:40,51.4,78.9,23.8,2254.76,5637.11,1497,499,85.81,1109,0.1854,68.9,164.89,616.16,0
4498,2025-06-01T06:14:45,17.7,50.1,97.0,2255.93,5639.98,2508,836,158.01,213,0.0454,30.3,106.72,365.01,0
4499,2025-06-01T06:14:50,29.8,41.1,64.3,2255.94,5641.1,1112,556,131.5,203,0.1734,48.3,245.54,670.34,0
4500,2025-06-01T06:14:55,44.8,50.6,69.9,2256.25,5641.43,472,118,24.27,527,0.1702,32.6,103.64,223.08,0
4501,2025-06-01T06:15:00,61.9,77.4,23.3,2256.6,5642.33,1210,605,60.04,602,0.1192,50.4,171.73,251.28,0
4502,2025-06-01T06:15:05,53.8,91.2,89.5,2256.84,5642.78,2874,958,63.42,1430,0.0742,38.2,144.67,899.66,0
4503,2025-06-01T06:15:10,32.4,14.5,67.4,2257.39,5644.5,2844,711,119.56,1316,0.0496,34.6,100.5,665.14,0
4504,2025-06-01T06:15:15,5.6,57.2,86.7,2258.37,5645.94,1647,549,116.42,313,0.0504,85.1,203.66,90.13,0
4505,2025-06-01T06:15:20,52.1,13.0,95.7,2259.17,5648.19,736,184,184.78,1056,0.0742,53.7,295.52,350.99,0
4506,2025-06-01T06:15:25,32.1,52.2,14.3,2260.08,5649.91,3788,947,158.22,244,0.1057,83.6,169.07,650.6,0
4507,2025-06-01T06:15:30,74.8,89.7,11.5,2261.0,5652.2,4395,879,171.51,708,0.1209,88.0,174.88,716.8,0
4508,2025-06-01T06:15:35,7.3,42.5,80.7,2261.81,5654.21,2204,551,178.35,1687,0.0718,62.9,143.18,497.53,0
4509,2025-06-01T06:15:40,60.6,93.9,86.9,2262.69,5656.39,788,394,160.45,157,0.0778,66.9,107.07,252.7,0
4510,2025-06-01T06:15:45,94.4,66.8,59.2,2262.88,5656.88,2337,779,67.24,1844,0.0126,72.0,120.64,669.45,0
4511,2025-06-01T06:15:50,21.6,94.1,37.9,2262.87,5657.54,2850,950,43.79,1820,0.0104,71.9,268.96,84.84,0
4512,2025-06-01T06:15:55,49.8,78.1,66.0,2263.9,5659.13,2127,709,114.78,777,0.1824,64.5,287.03,792.3,0
4513,2025-06-01T06:16:00,13.7,19.3,32.0,2264.26,5660.65,2748,687,138.22,680,0.0127,68.6,256.56,756.07,0
4514,2025-06-01T06:16:05,64.4,30.8,25.4,2264.58,5661.76,1620,810,77.93,222,0.0163,58.7,56.61,288.4,0
4515,2025-06-01T06:16:10,57.3,45.5,49.8,2265.58,5663.99,515,103,169.82,648,0.0491,89.5,201.95,61.68,0
4516,2025-06-01T06:16:15,43.7,25.3,23.2,2266.39,5666.56,1905,381,192.15,334,0.1512,76.9,187.32,90.23,0
4517,2025-06-01T06:16:20,54.5,54.5,49.4,2267.06,5668.15,938,469,114.31,590,0.139,50.5,243.69,427.2,0
4518,2025-06-01T06:16:25,90.2,52.4,95.7,2267.67,5668.87,1568,784,91.86,174,0.133,51.8,245.14,184.46,0
4519,2025-06-01T06:16:30,23.6,96.1,84.3,2268.52,5671.52,1540,770,168.73,1743,0.1192,59.6,159.53,437.06,0
4520,2025-06-01T06:16:35,7.1,49.0,94.3,2268.3,5671.48,2820,705,5.83,1926,0.0483,32.1,121.88,58.08,0
4521,2025-06-01T06:16:40,86.9,80.7,81.0,2268.51,5671.68,1448,362,26.67,394,0.0856,94.4,74.33,443.58,0
4522,2025-06-01T06:16:45,59.8,94.8,36.8,2269.67,5673.69,4405,881,169.29,599,0.1008,60.4,202.83,902.8,0
4523,2025-06-01T06:16:50,89.6,88.9,81.6,2270.29,5675.57,374,187,146.67,785,0.1207,80.4,118.4,678.6,1
4524,2025-06-01T06:16:55,61.7,28.8,92.4,2271.03,5676.88,808,404,83.81,1241,0.0477,40.3,291.16,65.75,0
4525,2025-06-01T06:17:00,82.0,54.6,94.8,2271.74,5679.12,1653,551,177.88,755,0.1485,69.6,61.69,85.26,0
4526,2025-06-01T06:17:05,45.8,41.3,69.0,2272.08,5680.04,1370,274,70.94,443,0.0687,54.8,291.07,508.19,0
4527,2025-06-01T06:17:10,76.2,46.0,22.7,2272.21,5681.24,2652,663,127.14,258,0.1354,87.8,173.94,264.4,0
4528,2025-06-01T06:17:15,91.7,42.5,5.9,2273.28,5682.98,296,148,127.23,881,0.1077,90.6,201.65,442.2,0
4529,2025-06-01T06:17:20,59.4,84.4,16.4,2273.3,5683.69,1424,356,37.68,1876,0.1225,70.6,195.88,768.31,0
4530,2025-06-01T06:17:25,22.2,50.7,96.6,2273.49,5683.82,2532,844,57.69,146,0.0885,34.0,238.18,393.89,0
4531,2025-06-01T06:17:30,30.5,57.1,47.3,2274.55,5686.2,880,440,183.29,462,0.0946,60.3,72.73,301.21,0
4532,2025-06-01T06:17:35,23.9,98.4,85.8,2274.9,5686.77,560,140,37.5,1456,0.175,31.1,271.96,895.42,0
4533,2025-06-01T06:17:40,28.5,15.4,47.6,2274.99,5687.48,3432,858,35.54,713,0.1004,63.7,247.76,713.86,0
4534,2025-06-01T06:17:45,34.1,53.9,66.8,2275.19,5688.69,2115,423,96.44,884,0.1608,62.6,262.54,634.8,0
4535,2025-06-01T06:17:50,57.7,79.7,4.4,2275.61,5688.59,1012,253,19.35,1103,0.0851,57.1,171.34,72.81,0
4536,2025-06-01T06:17:55,60.9,23.6,26.5,2276.23,5690.44,3772,943,179.03,1503,0.1431,51.9,224.45,501.38,0
4537,2025-06-01T06:18:00,45.5,65.0,44.8,2276.51,5691.23,3196,799,20.93,1247,0.0543,67.6,164.32,894.86,0
4538,2025-06-01T06:18:05,63.5,31.6,63.8,2277.02,5692.43,2632,658,123.69,1819,0.1842,41.5,82.59,822.56,0
4539,2025-06-01T06:18:10,12.7,88.1,18.8,2277.38,5693.12,2046,682,68.62,1287,0.1938,31.7,125.5,65.31,0
4540,2025-06-01T06:18:15,13.3,39.4,76.9,2278.38,5695.2,3832,958,161.05,984,0.1813,81.1,119.6,751.24,0
4541,2025-06-01T06:18:20,21.3,39.6,37.7,2278.61,5697.15,830,166,118.37,269,0.0758,81.1,91.51,873.94,0
4542,2025-06-01T06:18:25,54.2,63.8,82.1,2279.6,5698.44,345,115,78.27,693,0.0625,67.7,110.33,244.72,0
4543,2025-06-01T06:18:30,25.3,26.5,11.6,2279.83,5700.51,540,180,196.79,1270,0.0447,84.0,174.63,521.46,0
4544,2025-06-01T06:18:35,31.9,35.6,68.6,2280.15,5700.73,3312,828,14.18,1770,0.1759,63.3,155.55,885.71,0
4545,2025-06-01T06:18:40,43.0,47.5,30.7,2280.92,5702.48,1900,950,115.98,922,0.0325,30.4,132.29,880.74,0
